F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,eyeDetection,AF_PCA_Component
4000.0,4280.51,4153.33,4355.38,4617.95,4078.46,4629.23,4200.0,4233.85,4212.82,4285.13,4616.92,0,0.07559279472496587
4004.62,4282.56,4155.38,4358.46,4623.59,4083.08,4629.23,4198.46,4232.82,4208.72,4290.77,4612.82,0,0.2089649685174588
4007.69,4280.0,4153.33,4354.87,4630.26,4086.15,4627.69,4201.03,4233.85,4216.41,4296.41,4615.9,0,0.30439834413679634
4003.08,4279.49,4150.77,4356.41,4630.77,4086.15,4630.77,4210.26,4240.0,4220.51,4295.38,4618.97,0,0.018282368263057378
4000.51,4280.51,4148.72,4357.95,4629.23,4083.08,4634.36,4213.33,4242.56,4215.38,4289.74,4617.95,0,0.05677627927179604
4003.59,4278.97,4152.82,4355.38,4632.31,4081.03,4640.0,4218.97,4241.03,4209.23,4285.64,4612.82,0,0.18976292338541598
4002.05,4277.95,4153.33,4354.87,4632.31,4084.62,4646.67,4230.26,4246.67,4213.85,4288.72,4612.82,0,-0.020875553648549903
3992.82,4274.36,4141.03,4354.87,4629.23,4087.18,4643.59,4221.54,4252.31,4224.62,4293.33,4623.08,0,0.07436731187890243
3993.85,4273.33,4141.03,4352.31,4623.59,4084.1,4633.33,4203.08,4249.23,4230.26,4292.82,4635.9,0,0.9706540376732409
4006.67,4275.38,4152.82,4354.87,4617.44,4080.51,4624.1,4192.31,4241.03,4225.64,4289.23,4638.97,0,1.0666634530633705
4010.26,4270.77,4148.21,4359.49,4613.33,4077.44,4619.49,4186.67,4235.38,4217.44,4281.54,4626.67,0,0.17122303954376644
4001.03,4262.56,4135.38,4355.9,4618.46,4077.95,4622.56,4185.64,4230.26,4210.77,4275.9,4615.38,0,-0.3820100953786757
3992.31,4259.49,4135.9,4348.21,4626.67,4082.56,4627.18,4195.9,4229.23,4209.74,4277.44,4615.9,0,-0.23009803774456708
3992.82,4260.0,4134.36,4349.23,4629.74,4087.69,4627.69,4209.74,4236.41,4213.85,4280.0,4617.95,0,-0.21099668195979018
3994.87,4260.0,4121.54,4355.38,4634.36,4093.85,4635.38,4216.41,4246.67,4216.41,4278.46,4616.41,0,-0.401869792306043
3996.41,4260.51,4124.1,4359.49,4637.44,4096.41,4644.62,4222.56,4248.72,4217.95,4279.49,4615.9,0,-0.28675902113113666
4000.0,4265.64,4133.85,4356.41,4633.85,4093.85,4644.62,4225.64,4246.15,4218.46,4284.1,4617.95,0,0.26656844403099367
3997.44,4273.33,4127.18,4350.77,4628.72,4091.79,4643.08,4220.0,4246.67,4222.05,4287.69,4621.54,0,0.5903320186387031
3995.9,4274.87,4126.15,4348.72,4624.62,4087.18,4636.41,4203.59,4242.05,4223.08,4290.26,4621.03,0,0.4376679789695143
3997.95,4270.26,4132.31,4350.77,4619.49,4076.41,4622.05,4186.15,4229.23,4213.33,4288.72,4615.38,0,0.22788402293036977
3997.95,4266.67,4126.67,4352.31,4620.0,4073.33,4613.33,4184.1,4225.13,4206.67,4281.54,4611.79,0,0.17084386897247125
3998.97,4267.18,4126.67,4353.85,4624.1,4077.95,4620.0,4193.33,4237.44,4217.95,4284.1,4622.05,0,0.437106507026387
4006.15,4272.31,4133.33,4355.38,4624.62,4079.49,4627.69,4202.05,4245.64,4228.72,4292.31,4633.85,0,1.009156157401999
4006.67,4277.95,4129.74,4355.9,4626.67,4081.54,4628.72,4206.67,4243.08,4226.67,4292.82,4634.87,0,0.9907106038000374
4003.59,4277.44,4129.74,4357.44,4631.79,4087.69,4634.36,4211.28,4249.23,4227.18,4291.28,4632.82,0,0.47645493902991326
4007.18,4270.26,4131.79,4357.44,4635.38,4090.77,4646.15,4222.56,4257.95,4232.31,4291.79,4630.77,0,0.2092498088490321
4005.64,4263.59,4128.21,4356.92,4634.36,4087.18,4645.64,4228.21,4256.92,4227.18,4284.1,4626.15,0,0.3035520318620619
4002.05,4263.59,4129.74,4358.46,4631.28,4083.59,4634.87,4217.44,4251.79,4218.97,4281.03,4623.59,0,0.5320645322222322
4005.13,4267.18,4133.33,4358.97,4633.33,4084.62,4635.9,4212.31,4252.31,4220.51,4284.1,4629.23,0,0.5893831674041938
4008.72,4265.13,4132.82,4357.95,4634.36,4084.62,4639.49,4220.51,4254.87,4224.1,4279.49,4630.77,0,0.41836975398527443
4009.23,4261.54,4134.87,4355.38,4627.18,4077.95,4631.28,4218.97,4252.31,4221.03,4277.95,4623.08,0,0.4947017738198688
4013.85,4270.77,4139.49,4355.38,4621.03,4074.36,4627.69,4207.69,4244.62,4219.49,4287.18,4623.59,0,1.0282638722943198
4017.44,4281.54,4138.46,4355.38,4621.03,4076.92,4628.21,4196.92,4238.97,4220.0,4289.74,4625.13,0,1.1049750627002093
4006.67,4273.33,4130.26,4348.72,4618.97,4072.82,4620.51,4193.85,4236.41,4219.49,4280.0,4616.41,0,0.13338493071791072
3990.77,4258.97,4121.03,4342.56,4614.87,4069.23,4615.9,4200.0,4228.21,4212.82,4272.82,4607.18,0,-0.6680381001202367
3986.15,4261.54,4119.49,4347.18,4615.9,4073.33,4618.97,4202.05,4229.23,4206.15,4276.41,4607.69,0,-0.23029490694399618
3993.85,4265.64,4121.03,4349.74,4618.97,4073.33,4615.9,4194.36,4234.36,4209.23,4278.97,4610.26,0,0.22711747306769253
3997.95,4264.1,4126.15,4346.15,4621.03,4070.26,4610.26,4192.31,4230.26,4213.85,4277.95,4610.77,0,-0.09664610153998317
3998.46,4265.64,4133.33,4346.15,4618.97,4069.74,4608.21,4191.28,4230.77,4211.79,4278.97,4609.23,0,-0.3058603769159135
3994.36,4263.59,4128.21,4343.59,4610.77,4069.23,4608.72,4183.08,4232.31,4205.13,4274.87,4602.05,0,-0.4776321314774232
3990.77,4260.51,4122.56,4335.9,4609.74,4072.31,4613.33,4186.15,4222.56,4204.62,4267.69,4599.49,0,-0.8219276226354552
3998.97,4263.08,4125.64,4337.44,4612.82,4073.85,4613.33,4192.31,4223.08,4209.23,4271.28,4604.62,0,-0.6688844123950051
4000.0,4257.95,4123.59,4338.46,4608.21,4064.1,4606.67,4183.08,4228.72,4207.18,4270.26,4600.0,0,-0.7438884104237949
3990.26,4250.26,4119.49,4336.41,4606.67,4059.49,4605.64,4176.92,4218.97,4201.54,4262.05,4593.85,0,-1.1262024621670057
3993.85,4260.0,4121.54,4341.03,4615.9,4068.21,4610.26,4183.59,4218.46,4204.62,4269.23,4602.05,0,-0.6312431727685786
4002.05,4266.67,4122.56,4342.56,4619.49,4070.77,4611.79,4188.72,4230.26,4210.26,4277.95,4612.31,0,0.017618357360155035
3994.87,4256.92,4121.03,4337.44,4616.92,4066.15,4612.82,4185.64,4224.1,4205.13,4271.28,4607.69,0,-0.5349507666593848
3985.64,4250.26,4118.46,4336.92,4615.38,4065.64,4614.36,4182.05,4213.33,4198.46,4265.13,4598.97,0,-1.260238646862401
3983.59,4251.79,4111.79,4336.41,4612.82,4064.1,4611.28,4176.41,4213.33,4194.36,4266.15,4592.31,0,-1.4893208278857852
3981.03,4254.87,4107.69,4330.26,4609.23,4063.59,4609.23,4175.9,4208.72,4190.77,4264.1,4588.21,0,-1.4510092182489127
3985.13,4262.56,4115.38,4332.31,4609.74,4066.15,4608.72,4183.08,4207.18,4195.9,4263.59,4593.33,0,-0.9169881867910753
3991.79,4266.67,4124.62,4342.05,4613.33,4065.13,4609.23,4192.82,4224.62,4204.62,4271.79,4606.15,0,-0.6306753417179072
3991.79,4263.59,4124.62,4335.9,4614.87,4065.64,4611.79,4191.79,4234.87,4208.21,4277.44,4609.74,0,-0.9921808452992413
3990.26,4263.08,4121.54,4326.15,4610.26,4070.26,4609.74,4178.97,4224.62,4202.56,4273.33,4600.0,0,-1.2591954653881696
3989.23,4264.1,4122.05,4332.82,4608.72,4073.33,4608.72,4176.41,4215.9,4195.38,4265.13,4591.79,0,-1.0881820519692842
3987.18,4262.56,4122.56,4340.0,4615.38,4076.41,4610.77,4181.54,4216.92,4192.82,4263.08,4589.23,0,-0.9930271575739759
3987.18,4264.1,4122.05,4337.95,4619.49,4077.95,4610.77,4181.54,4216.92,4191.28,4264.62,4587.18,0,-1.069074337076963
3989.74,4262.56,4123.08,4339.49,4616.41,4072.31,4605.13,4176.41,4216.92,4191.79,4262.05,4589.23,0,-1.088087721729596
3987.18,4254.36,4120.0,4336.41,4609.74,4064.62,4602.05,4175.38,4213.85,4188.21,4256.41,4588.72,0,-1.4506300476776175
3978.97,4252.82,4113.33,4324.62,4603.59,4063.08,4606.15,4182.56,4210.77,4182.56,4254.36,4581.54,0,-1.6789684553860087
3977.95,4261.54,4115.38,4325.13,4604.62,4066.67,4610.77,4185.64,4214.87,4185.13,4260.0,4582.05,0,-1.1839945981599507
3984.1,4268.21,4121.03,4335.38,4609.74,4067.69,4608.21,4181.03,4222.56,4195.9,4269.74,4594.36,0,-0.49768869760425344
3987.69,4265.13,4121.03,4338.46,4611.79,4065.13,4606.67,4185.64,4227.18,4202.56,4276.92,4602.05,0,-0.573735877107207
3984.62,4265.13,4122.05,4340.51,4611.79,4067.69,4614.36,4197.44,4230.26,4205.64,4280.0,4604.1,0,-0.6306753417179072
3982.56,4274.36,4125.13,4342.05,4612.82,4074.87,4616.41,4189.74,4229.74,4206.15,4277.95,4603.59,0,-0.6308640021972496
3980.0,4275.38,4122.05,4341.03,4615.38,4078.97,4612.82,4180.0,4227.69,4197.44,4272.82,4598.97,0,-1.107480276953524
3978.97,4267.69,4121.54,4340.51,4616.41,4077.44,4611.28,4187.18,4225.64,4190.77,4268.21,4593.33,0,-1.2218327069858401
3982.05,4261.54,4122.56,4340.0,4615.9,4073.33,4610.77,4187.69,4222.05,4192.82,4263.08,4589.74,0,-1.1647989121354856
3986.67,4261.54,4120.51,4343.59,4615.9,4071.79,4610.77,4183.08,4218.97,4195.9,4260.0,4592.31,0,-1.1649894222274046
3993.33,4260.51,4129.74,4347.18,4615.38,4069.74,4608.21,4181.03,4225.64,4196.92,4260.0,4599.49,0,-1.0311501067314723
3993.33,4252.31,4135.38,4343.59,4615.38,4069.23,4607.69,4183.08,4226.67,4193.85,4258.46,4596.92,0,-1.2977837066365965
3989.23,4246.15,4127.69,4340.51,4618.97,4073.33,4613.85,4190.26,4220.51,4192.31,4258.97,4594.36,0,-1.4508269168770804
3997.44,4253.85,4131.79,4344.62,4618.46,4073.85,4610.26,4187.18,4222.05,4196.92,4267.18,4603.08,0,-0.5550073327861812
4006.67,4267.18,4143.59,4350.77,4614.87,4069.23,4598.97,4178.97,4222.05,4198.46,4270.77,4606.67,0,-0.03979460806149464
3999.49,4265.64,4141.03,4353.33,4618.46,4069.23,4605.13,4192.31,4220.0,4192.82,4266.15,4602.05,0,-0.7065320111289416
3989.74,4260.0,4134.36,4350.77,4623.08,4073.85,4614.87,4196.92,4221.54,4189.23,4260.0,4597.44,0,-1.126581632738301
3990.77,4258.97,4134.87,4343.59,4620.51,4074.87,4606.67,4174.87,4221.03,4190.77,4256.92,4590.26,0,-1.0499729812921863
3989.23,4261.54,4130.77,4342.56,4622.56,4073.33,4602.05,4176.92,4215.9,4190.77,4261.54,4588.72,0,-1.068892035705131
3983.59,4264.1,4124.1,4348.21,4631.79,4077.44,4615.9,4199.49,4215.9,4190.77,4268.21,4593.33,0,-1.2027313512010631
3980.0,4262.56,4124.62,4348.21,4634.36,4084.62,4624.1,4198.97,4220.0,4191.79,4267.18,4590.77,0,-1.2411309319700798
3982.05,4264.62,4132.31,4345.64,4628.72,4086.67,4619.49,4194.36,4225.13,4193.33,4267.18,4591.79,0,-0.9360015714437081
3990.77,4271.28,4141.03,4348.21,4621.03,4080.0,4616.92,4201.03,4229.74,4200.51,4273.33,4606.15,0,-0.4789601532832277
3994.36,4275.38,4141.03,4348.21,4618.97,4076.41,4616.41,4199.49,4230.26,4205.13,4276.92,4608.21,0,-0.21175502310234665
3985.64,4274.87,4135.38,4343.08,4621.03,4078.97,4613.85,4193.33,4226.15,4196.92,4272.31,4595.9,0,-0.4971208665535822
3975.9,4269.74,4133.33,4344.1,4620.0,4076.41,4612.31,4188.21,4212.82,4185.64,4266.15,4587.69,0,-0.8783037656904514
3978.97,4267.18,4134.87,4346.67,4618.46,4070.77,4612.82,4184.62,4204.1,4182.56,4266.15,4586.67,0,-0.8592903810378185
3986.67,4269.74,4136.92,4348.72,4623.59,4071.28,4611.28,4185.64,4211.28,4186.67,4269.74,4587.18,0,-0.8397073157219715
3988.21,4271.28,4138.97,4349.23,4627.69,4075.38,4612.82,4189.23,4222.56,4189.23,4272.31,4589.74,0,-0.9167033464594683
3987.69,4268.21,4137.44,4344.62,4625.64,4078.97,4623.08,4196.41,4225.13,4191.28,4272.82,4592.82,0,-0.6889409785218352
3993.33,4271.28,4140.0,4342.56,4623.59,4082.05,4628.72,4205.13,4224.1,4199.49,4276.92,4600.0,0,-0.03970663692931663
3994.36,4278.97,4145.13,4345.64,4625.64,4084.1,4625.13,4202.56,4228.21,4208.72,4285.13,4610.77,0,0.38006635306848846
3988.72,4277.95,4145.13,4346.67,4629.23,4087.69,4624.1,4203.08,4236.92,4208.72,4289.74,4615.38,0,0.22702314282800443
3990.26,4273.33,4139.49,4347.69,4630.26,4086.15,4628.21,4210.26,4240.51,4206.67,4285.13,4610.77,0,-0.020693252276717703
3990.77,4270.26,4138.97,4348.72,4626.67,4076.92,4623.08,4198.46,4229.74,4207.18,4275.9,4602.56,0,-0.3828564076534102
3981.03,4265.64,4139.49,4346.15,4624.1,4070.77,4613.33,4184.1,4220.51,4199.49,4270.26,4602.05,0,-0.7263999167763958
3974.87,4259.49,4137.95,4344.62,4622.56,4072.82,4614.87,4193.33,4223.08,4193.33,4267.18,4602.56,0,-1.1080499576167382
3978.46,4254.87,4134.36,4344.1,4619.49,4074.36,4623.08,4201.54,4222.56,4194.87,4267.18,4597.95,0,-1.1653685927986996
3977.44,4250.26,4129.23,4341.03,4617.95,4071.28,4620.0,4189.23,4213.33,4194.36,4265.64,4598.46,0,-1.2617489700400377
3971.79,4244.62,4123.59,4340.51,4614.87,4068.72,4611.79,4184.1,4208.72,4190.77,4263.59,4599.49,0,-1.624203324855881
3969.74,4246.15,4120.51,4344.1,4616.41,4071.28,4614.87,4191.79,4218.46,4191.79,4266.15,4596.41,0,-1.700061843879526
3972.31,4246.67,4123.59,4348.72,4624.1,4076.92,4623.08,4195.9,4225.13,4193.33,4264.1,4596.92,0,-1.5855125446477472
3979.49,4246.67,4133.33,4352.31,4631.28,4078.46,4628.21,4208.21,4228.72,4195.9,4260.51,4603.08,0,-1.2417949428729822
3985.13,4257.44,4136.41,4350.77,4632.31,4075.38,4634.36,4220.51,4236.92,4203.08,4269.23,4606.15,0,-0.6318128534317926
3982.05,4263.59,4129.23,4347.18,4630.77,4073.85,4632.82,4210.77,4241.03,4208.21,4276.92,4610.77,0,-0.3271506346088602
3977.44,4255.9,4123.59,4349.74,4631.28,4076.41,4626.15,4200.0,4237.44,4208.72,4270.26,4613.85,0,-0.6126171674072939
3976.41,4246.15,4121.03,4351.28,4633.33,4081.03,4629.74,4206.15,4232.82,4204.62,4262.56,4605.13,0,-1.0698408869396403
3976.92,4245.64,4121.03,4350.77,4633.33,4079.49,4627.18,4201.54,4229.74,4195.38,4261.54,4595.9,0,-1.3368472983085156
3975.9,4245.64,4122.05,4349.74,4630.26,4073.85,4610.77,4185.13,4222.05,4190.77,4256.41,4592.82,0,-1.432287033035397
3974.36,4245.64,4121.03,4350.77,4627.69,4077.95,4605.13,4187.18,4217.95,4191.79,4254.87,4592.82,0,-1.3561455232927555
3971.79,4246.15,4117.44,4348.21,4631.79,4086.67,4621.54,4202.05,4220.51,4192.31,4256.92,4592.31,0,-1.3173667719524433
3973.85,4246.15,4117.44,4344.1,4632.82,4081.54,4629.23,4206.15,4223.08,4190.26,4256.92,4592.31,0,-1.0890365729641054
3981.03,4252.82,4121.54,4342.56,4626.15,4072.31,4619.49,4200.51,4226.15,4195.9,4260.51,4601.03,0,-0.479433654094211
3982.05,4256.92,4120.0,4338.97,4621.54,4073.85,4617.95,4207.18,4233.85,4205.13,4268.72,4610.26,0,-0.3260194820024848
3980.0,4250.26,4110.26,4338.46,4625.64,4077.95,4625.13,4214.87,4241.54,4204.1,4267.69,4605.13,0,-0.9169881867910753
3986.67,4245.13,4110.26,4345.13,4627.69,4076.41,4619.49,4198.97,4234.87,4197.95,4255.38,4596.92,0,-1.3179364526156576
3984.1,4246.67,4112.31,4347.69,4624.62,4074.87,4610.77,4187.69,4225.64,4198.97,4254.36,4601.54,0,-1.4705922835647596
3969.74,4246.67,4103.08,4344.62,4626.15,4075.9,4615.9,4197.44,4226.67,4196.41,4259.49,4598.97,0,-1.7566202883063544
3979.49,4247.18,4106.15,4351.28,4630.26,4075.38,4620.51,4200.51,4227.18,4192.82,4255.9,4590.26,0,-1.5477769747815986
4003.59,4249.74,4122.56,4359.49,4631.28,4073.85,4615.38,4193.85,4226.15,4194.36,4250.77,4596.41,0,-1.146734378717362
4004.1,4245.64,4122.05,4355.9,4629.74,4072.82,4611.28,4194.36,4225.13,4189.74,4251.28,4594.36,0,-1.81327491258538
3992.31,4242.56,4114.36,4351.28,4627.18,4071.79,4611.79,4196.41,4219.49,4182.56,4250.77,4580.51,0,-2.7669891716289654
3991.28,4245.13,4116.41,4350.26,4626.15,4073.85,4613.85,4192.31,4216.92,4180.0,4246.67,4574.36,0,-2.9585180841580674
3991.79,4238.97,4112.31,4347.69,4626.15,4079.49,4612.31,4189.74,4218.97,4175.38,4241.54,4573.33,0,-2.957577441643611
3993.85,4231.79,4110.26,4346.67,4626.15,4081.03,4614.87,4198.97,4220.0,4175.9,4240.51,4576.41,0,-2.82429959809084
4003.08,4239.49,4121.03,4351.28,4628.72,4082.56,4625.13,4211.79,4227.69,4184.62,4246.15,4587.69,0,-2.423642531705409
4009.23,4247.18,4124.62,4356.92,4633.85,4088.72,4628.72,4210.26,4236.92,4188.72,4249.74,4592.82,0,-2.004154382039177
4010.26,4249.74,4123.08,4361.03,4635.38,4090.77,4627.18,4213.33,4239.49,4193.33,4256.92,4595.9,0,-1.584856742464898
4010.77,4255.38,4124.62,4360.0,4633.33,4084.62,4626.67,4218.46,4246.67,4204.1,4265.64,4605.64,0,-1.393983632118645
4008.72,4251.79,4121.54,4350.77,4631.79,4078.97,4618.46,4194.36,4244.1,4196.41,4255.9,4598.97,0,-2.098835775623502
3999.49,4235.9,4114.36,4343.08,4627.18,4075.38,4608.21,4176.92,4225.64,4181.54,4243.59,4580.0,0,-3.072395163766857
3991.28,4231.79,4112.31,4343.59,4618.46,4066.67,4604.1,4186.67,4217.44,4183.59,4247.69,4576.92,0,-3.2060521778909234
3989.23,4241.03,4114.36,4344.1,4614.36,4061.54,4604.1,4184.62,4220.0,4189.74,4248.21,4582.56,0,-3.034659593900709
3989.74,4245.13,4113.85,4344.1,4615.38,4066.67,4604.62,4178.97,4221.03,4188.21,4245.64,4585.64,0,-3.01564620924811
3994.87,4241.54,4113.85,4348.72,4615.38,4067.69,4607.69,4190.26,4220.51,4187.18,4250.26,4588.21,0,-3.034659593900709
3997.44,4235.9,4112.82,4348.72,4617.44,4066.67,4615.9,4194.36,4216.92,4182.56,4248.21,4582.56,0,-3.3780062338242653
3993.85,4233.33,4109.74,4345.64,4624.62,4074.87,4629.74,4197.44,4213.33,4175.9,4244.1,4572.31,0,-3.606432612664801
3994.87,4238.46,4111.79,4352.82,4630.77,4085.13,4633.85,4208.72,4222.05,4182.56,4249.74,4578.97,0,-3.1105181129243205
4003.08,4249.23,4118.46,4357.95,4631.79,4089.23,4628.72,4208.72,4229.23,4191.79,4253.85,4592.82,0,-2.3096629131368442
4007.69,4254.36,4124.1,4352.31,4632.31,4085.64,4629.23,4208.21,4227.18,4195.9,4258.97,4595.9,0,-1.871446219149654
4007.69,4250.77,4121.03,4347.69,4627.18,4075.38,4627.18,4210.77,4229.23,4196.41,4263.59,4593.33,0,-1.946923717989427
4006.15,4247.18,4114.87,4346.67,4619.49,4068.21,4615.9,4200.51,4231.79,4191.28,4256.41,4590.26,0,-2.4420798765872833
4005.13,4247.69,4115.9,4349.23,4622.56,4073.33,4611.28,4191.79,4228.21,4187.18,4249.23,4587.69,0,-2.671541228181963
4006.15,4247.18,4122.56,4353.33,4626.67,4076.92,4613.33,4195.38,4226.15,4189.23,4250.77,4588.21,0,-2.3471218513914383
4006.67,4248.72,4122.56,4353.85,4624.1,4074.87,4613.33,4197.44,4227.18,4192.82,4257.44,4589.23,0,-1.8897955928993844
4005.64,4257.44,4120.51,4351.28,4624.1,4080.0,4613.85,4196.92,4228.72,4194.87,4262.56,4590.77,0,-1.54617232136424
4002.05,4258.46,4121.54,4351.79,4627.69,4082.05,4618.97,4198.97,4230.26,4194.87,4258.97,4593.33,0,-1.6226866425707005
3995.38,4249.23,4111.28,4350.77,4628.72,4077.95,4623.08,4199.49,4229.23,4194.87,4252.82,4595.38,0,-2.213661706466801
3997.95,4245.64,4105.64,4353.33,4629.23,4077.44,4621.54,4197.44,4227.18,4196.92,4256.92,4595.9,0,-2.4054754593275107
4007.69,4249.23,4117.95,4358.46,4629.23,4080.0,4614.87,4193.33,4227.18,4195.38,4260.51,4596.92,0,-1.9282977126281085
4008.21,4256.41,4122.56,4351.79,4626.15,4077.44,4610.77,4191.28,4225.13,4190.77,4256.92,4595.38,0,-1.7176528764866326
4002.05,4261.03,4118.97,4344.1,4622.05,4075.38,4615.9,4198.46,4223.08,4191.79,4261.54,4592.31,0,-1.6987338220736878
4002.05,4257.44,4121.54,4345.13,4621.03,4077.95,4623.59,4205.13,4227.18,4193.33,4266.67,4594.87,0,-1.43247754312735
4006.67,4253.33,4118.97,4347.18,4622.56,4080.0,4626.67,4212.31,4237.44,4195.9,4265.13,4603.59,0,-1.4132736483827981
4005.13,4252.82,4108.72,4343.59,4622.05,4079.49,4626.67,4212.31,4244.1,4204.62,4266.15,4604.62,0,-1.8895107525677435
3995.9,4245.64,4106.15,4342.05,4621.54,4074.87,4623.59,4200.0,4232.82,4202.56,4262.56,4594.36,0,-2.5191702375644685
3991.79,4243.59,4108.21,4348.72,4625.64,4073.33,4617.95,4197.44,4226.15,4192.31,4253.85,4592.31,0,-2.634281008739375
3997.95,4251.28,4112.82,4354.87,4629.74,4074.87,4613.33,4203.59,4234.87,4195.9,4258.46,4600.51,0,-2.1002517685614506
4002.05,4251.28,4118.46,4354.87,4629.23,4073.33,4611.28,4199.49,4234.36,4200.0,4264.62,4599.49,0,-1.7560588163631596
4002.56,4245.64,4117.95,4356.92,4624.62,4069.23,4608.72,4195.9,4228.72,4192.31,4254.87,4592.82,0,-1.8513960121303337
4007.69,4255.38,4124.62,4363.59,4627.69,4069.23,4612.31,4203.08,4231.79,4191.79,4253.33,4595.38,0,-1.699112992644983
4011.79,4264.62,4134.36,4362.05,4633.33,4071.28,4614.87,4200.0,4232.31,4200.0,4264.1,4601.54,0,-1.2790551623155706
4010.26,4256.41,4127.18,4354.36,4626.67,4067.69,4603.59,4188.21,4224.1,4192.82,4258.46,4596.92,0,-1.6408455062285459
4004.62,4244.62,4114.36,4349.23,4622.05,4067.18,4600.0,4186.15,4214.36,4178.46,4240.51,4584.62,0,-2.556905807430583
4001.03,4244.62,4115.38,4348.72,4630.26,4072.82,4608.72,4190.26,4205.64,4177.95,4240.0,4582.05,0,-2.67182606851357
4002.56,4249.23,4121.54,4351.79,4630.26,4073.33,4604.62,4188.72,4209.74,4190.77,4251.79,4591.79,0,-2.1756349371615697
4003.59,4250.26,4120.0,4352.82,4620.51,4069.23,4594.87,4182.05,4217.95,4195.38,4254.36,4599.49,0,-2.1562487410451516
3999.49,4247.69,4115.38,4349.74,4621.03,4068.72,4600.0,4186.67,4217.44,4190.77,4253.33,4598.46,0,-2.308904571994254
3999.49,4246.67,4116.92,4347.69,4624.62,4071.79,4609.74,4193.85,4219.49,4189.74,4256.92,4595.38,0,-1.9847618268152827
4003.08,4255.38,4121.54,4347.69,4624.62,4075.38,4612.82,4191.79,4222.56,4192.82,4261.03,4596.92,0,-1.718411217629223
4002.56,4266.67,4122.56,4349.74,4630.77,4081.03,4615.9,4193.33,4223.59,4195.38,4264.62,4601.03,0,-1.679909097900465
4004.62,4267.69,4125.64,4351.79,4630.77,4080.0,4616.41,4197.44,4225.13,4198.97,4268.72,4601.54,0,-1.4116689949654393
4011.79,4266.67,4135.9,4356.41,4620.0,4071.28,4611.79,4198.46,4230.77,4204.1,4268.21,4603.59,0,-0.8783037656904514
4014.87,4266.67,4137.95,4361.03,4618.46,4068.72,4609.74,4198.46,4233.33,4206.15,4266.15,4609.23,0,-0.440466242274489
4012.82,4264.62,4135.9,4357.44,4624.1,4073.33,4609.23,4193.33,4229.74,4202.05,4268.21,4611.28,0,-0.516134251206215
4013.85,4261.54,4138.46,4352.82,4622.05,4076.41,4605.13,4185.64,4219.49,4195.9,4268.72,4604.62,0,-0.9161336657962541
4015.9,4265.13,4137.95,4354.87,4618.46,4075.9,4604.1,4186.15,4213.85,4190.26,4261.54,4598.97,0,-1.0309595966395535
4012.82,4262.05,4133.85,4356.92,4623.59,4075.9,4613.85,4198.46,4218.97,4188.72,4254.36,4603.08,0,-1.1072916164741478
4007.69,4249.23,4131.28,4356.41,4631.79,4077.95,4622.05,4208.21,4224.62,4190.26,4253.85,4604.1,0,-1.8887524114251533
4006.15,4244.62,4128.72,4358.46,4636.41,4083.08,4622.56,4207.69,4227.18,4189.74,4253.33,4597.44,0,-2.499113671437672
4008.21,4249.74,4125.13,4353.85,4634.87,4087.18,4624.1,4207.18,4227.69,4187.18,4254.87,4592.31,0,-2.156715882748625
4004.62,4249.74,4122.56,4343.08,4625.13,4085.13,4627.69,4213.33,4228.21,4189.23,4259.49,4595.9,0,-1.8703150665432446
3998.46,4247.18,4120.51,4343.08,4618.46,4077.95,4626.15,4211.79,4231.79,4193.33,4256.92,4604.1,0,-1.9846674965755946
3997.95,4248.72,4120.51,4347.69,4617.95,4074.87,4615.38,4201.03,4230.77,4193.85,4252.82,4605.13,0,-1.851965692793514
4002.56,4251.79,4123.08,4347.18,4618.46,4074.87,4608.21,4194.87,4221.54,4193.33,4258.97,4601.54,0,-1.3943628026899062
4003.59,4258.46,4125.64,4349.23,4618.46,4075.9,4611.79,4192.82,4217.95,4196.92,4264.62,4600.51,0,-1.1647989121354856
4000.51,4262.56,4129.74,4353.33,4618.46,4077.95,4615.38,4194.87,4222.05,4195.9,4261.03,4603.08,0,-1.3174547430845875
4002.56,4261.54,4131.79,4352.31,4620.0,4078.97,4615.38,4202.05,4222.05,4190.26,4263.08,4603.59,0,-1.2220213674652163
4006.67,4263.08,4131.28,4350.77,4620.0,4077.95,4616.92,4204.62,4223.08,4189.23,4265.13,4601.03,0,-1.0694535076482583
4003.59,4260.0,4128.72,4353.33,4618.46,4077.44,4617.44,4194.87,4224.1,4191.79,4260.0,4598.46,0,-1.2983533872998105
3998.97,4253.85,4129.74,4352.31,4617.44,4072.82,4612.82,4191.28,4222.05,4192.82,4258.97,4602.05,0,-1.3368472983085156
